paper_references,keywords,max_delta,avg_delta,min_delta,avg_trend,max_trend,min_trend,peso_fonte,class
8,5,0,-0.4000,-2,7.2000,36,0,0,relevant
9,12,3,-0.8333,-6,23.1667,55,0,0,relevant
10,12,0,-16.6667,-100,30.5000,100,0,2,relevant
32,12,0,-3.6667,-23,12.8333,40,0,2,relevant
40,8,39,1.8750,-7,14.6250,33,0,2,irrelevant
20,15,4,-13.9333,-100,32.4667,100,0,2,relevant
32,13,6,-2.5385,-19,19.0000,59,0,8,relevant
19,9,3,-5.2222,-19,24.4444,48,0,8,irrelevant
22,14,2,-2.7857,-16,20.7857,54,0,8,irrelevant
0,1,0,0.0000,0,0.0000,0,0,8,irrelevant
6,7,0,-2.2857,-9,17.4286,57,0,8,relevant
7,6,0,-2.6667,-8,21.1667,54,0,8,relevant
2,10,3,-5.2000,-19,24.9000,48,0,8,relevant
3,13,6,-1.6154,-9,20.0000,51,0,8,irrelevant
4,9,0,-3.5556,-9,27.6667,51,0,8,irrelevant
0,7,6,0.8571,0,12.1429,51,0,8,irrelevant
14,6,0,-6.0000,-19,15.8333,51,0,8,relevant
7,15,2,-2.0667,-9,16.0000,41,0,8,relevant
2,6,0,-2.6667,-8,21.1667,54,0,8,relevant
31,12,2,-1.6667,-9,14.5833,54,0,8,relevant
18,16,2,-0.8125,-5,9.0625,38,0,8,relevant
17,11,0,-1.5455,-6,18.7273,54,0,8,relevant
27,7,0,-1.5714,-6,19.7143,54,0,8,relevant
7,5,0,-3.4000,-10,15.2000,51,0,8,irrelevant
12,8,3,0.3750,-2,12.5000,38,0,8,relevant
22,8,-2,-8.5000,-29,41.8750,65,15,8,relevant
29,17,4,-4.4706,-29,26.0000,65,0,8,relevant
19,6,0,-6.0000,-19,15.8333,51,0,8,relevant
16,10,0,-1.3000,-6,18.5000,54,0,8,irrelevant
5,4,0,-0.5000,-2,9.0000,36,0,8,relevant
27,10,7,0.1000,-7,11.5000,36,0,8,relevant
19,6,0,-2.1667,-7,10.8333,40,0,8,relevant
0,1,0,0.0000,0,0.0000,0,0,8,irrelevant
0,11,10,-1.7273,-9,22.7273,57,0,0,irrelevant
0,15,6,-1.4667,-9,17.8000,57,0,0,relevant
4,11,10,-1.7273,-9,21.7273,57,0,0,relevant
11,12,10,-1.2500,-9,17.5833,57,0,0,relevant
22,5,0,-8.4000,-13,37.2000,55,0,0,relevant
0,5,0,-3.0000,-8,10.4000,25,0,0,irrelevant
0,2,0,0.0000,0,5.5000,11,0,0,relevant
1,2,0,0.0000,0,5.5000,11,0,0,relevant
5,2,0,0.0000,0,5.5000,11,0,0,irrelevant
3,2,0,0.0000,0,5.5000,11,0,0,irrelevant
0,2,0,0.0000,0,5.5000,11,0,0,relevant
0,2,0,0.0000,0,5.5000,11,0,0,irrelevant
0,5,0,-1.6000,-8,8.8000,33,0,0,irrelevant
5,2,0,0.0000,0,5.5000,11,0,0,irrelevant
2,2,0,0.0000,0,5.5000,11,0,0,irrelevant
9,8,2,-3.2500,-11,22.2500,55,0,0,relevant
5,2,0,0.0000,0,5.5000,11,0,0,irrelevant
0,2,0,0.0000,0,5.5000,11,0,0,relevant
11,2,0,0.0000,0,5.5000,11,0,0,relevant
2,4,0,0.0000,0,2.7500,11,0,0,irrelevant
0,2,0,0.0000,0,5.5000,11,0,0,irrelevant
0,2,0,0.0000,0,5.5000,11,0,0,relevant
37,12,2,-4.5833,-16,28.9167,48,0,10,relevant
1,12,2,-4.5833,-16,28.9167,48,0,10,irrelevant
17,11,5,-7.9091,-83,20.7273,83,0,10,relevant
0,11,5,-7.9091,-83,20.7273,83,0,10,relevant
5,17,8,-2.7059,-11,23.1176,55,0,10,relevant
3,15,13,-0.6667,-8,13.0667,58,0,10,relevant
5,10,0,-5.1000,-16,22.2000,48,0,10,relevant
2,11,2,-3.1818,-16,20.2727,48,0,10,relevant
0,9,0,-4.5556,-11,19.7778,38,0,10,relevant
4,9,0,-3.6667,-11,16.1111,38,0,10,relevant
0,11,39,-0.4545,-10,20.2727,59,0,10,relevant
0,6,2,-2.1667,-8,12.5000,34,0,10,irrelevant
6,12,7,-2.5000,-16,22.5000,57,0,10,relevant
7,8,16,-1.1250,-10,15.8750,60,0,10,relevant
35,6,5,-0.8333,-4,28.0000,37,6,8,relevant
18,12,0,-22.3333,-100,29.5833,100,0,7,relevant
29,10,0,-1.7000,-11,5.9000,38,0,7,relevant
22,11,1,-2.0909,-11,13.7273,57,0,7,relevant
23,10,1,-2.3000,-11,15.1000,57,0,7,relevant
57,10,5,-1.2000,-11,9.4000,38,0,7,relevant
37,3,0,0.0000,0,0.0000,0,0,10,relevant
25,4,0,0.0000,0,0.0000,0,0,10,relevant
51,10,5,-0.3000,-11,10.9000,45,0,10,irrelevant
43,9,2,-2.4444,-11,20.3333,50,0,10,relevant
26,5,81,14.0000,-11,7.6000,38,0,10,relevant
38,10,81,5.9000,-11,18.3000,50,0,10,relevant
27,5,5,0.0000,-5,15.2000,50,0,10,relevant
32,6,0,-2.5000,-11,13.0000,40,0,10,relevant
27,8,16,0.8750,-8,19.5000,67,0,10,relevant
42,7,81,10.0000,-11,5.4286,38,0,10,relevant
27,5,5,1.0000,0,5.2000,26,0,10,relevant
21,8,1,-1.5000,-11,10.8750,35,0,10,relevant
34,9,81,8.3333,-11,7.1111,38,0,10,relevant
29,15,5,-3.5333,-30,18.8667,57,0,10,relevant
23,17,5,-2.4706,-23,15.7059,57,0,10,relevant
16,19,5,-2.4211,-23,16.1579,57,0,10,relevant
32,22,27,-2.1818,-28,16.3636,58,0,10,relevant
34,20,5,-1.9000,-23,11.8000,38,0,10,relevant
26,8,0,-1.8750,-11,12.6250,40,0,10,relevant
21,7,0,-2.1429,-11,11.1429,40,0,10,relevant
36,20,27,-1.2500,-28,19.3500,58,0,10,relevant
26,7,81,9.4286,-11,11.1429,40,0,10,relevant
29,11,6,-15.5455,-100,25.1818,100,0,10,relevant
26,21,14,-1.2857,-16,16.8571,57,0,10,relevant
25,15,5,-1.5333,-11,20.6667,57,0,10,relevant
28,5,0,-3.6000,-11,11.2000,38,0,10,relevant
25,4,1,-2.5000,-11,23.7500,57,0,10,relevant
36,20,5,-1.8500,-23,14.6500,57,0,10,relevant
30,12,10,-0.2500,-7,13.1667,50,0,10,relevant
29,7,1,-0.1429,-2,8.2857,35,0,10,relevant
36,15,5,-0.2667,-11,11.1333,45,0,10,relevant
37,19,6,-0.4737,-11,12.4737,51,0,10,relevant
25,12,5,-1.2500,-11,19.7500,57,0,10,relevant
25,14,5,-0.3571,-11,16.8571,57,0,10,relevant
54,11,0,-2.0909,-11,12.3636,45,0,10,relevant
17,13,1,-1.3846,-7,12.0769,46,0,9,relevant
20,5,0,-3.0000,-11,15.6000,40,0,9,relevant
45,17,5,-2.4706,-23,15.7059,57,0,9,relevant
25,12,4,-2.8333,-23,15.6667,45,0,9,relevant
35,12,81,7.4167,-11,13.0833,45,0,9,relevant
18,7,5,-0.8571,-11,9.1429,38,0,9,relevant
23,10,3,-1.2000,-11,12.3000,45,0,9,relevant
36,5,5,0.2000,-4,14.0000,44,0,9,relevant
11,4,0,0.0000,0,13.2500,30,0,9,relevant
22,8,6,-0.5000,-11,18.2500,57,0,9,relevant
21,3,0,0.0000,0,7.6667,23,0,9,relevant
40,24,27,-8.5833,-100,21.6667,100,0,9,relevant
27,21,5,-4.6667,-54,16.3810,57,0,9,relevant
19,10,10,0.4000,-11,9.9000,38,0,9,relevant
31,10,6,-1.4000,-11,17.5000,57,0,9,relevant
15,4,10,2.5000,0,8.7500,23,0,9,relevant
22,12,5,-1.0000,-11,18.1667,57,0,9,relevant
21,12,0,-4.0833,-19,16.9167,40,0,1,relevant
23,9,13,-0.7778,-8,17.2222,58,0,1,relevant
16,2,0,0.0000,0,5.5000,11,0,1,relevant
30,2,0,0.0000,0,5.5000,11,0,1,relevant
18,6,0,-1.6667,-8,13.1667,35,0,1,relevant
19,18,15,-1.1667,-19,18.8889,66,0,1,relevant
33,3,0,-2.3333,-5,22.0000,35,0,1,relevant
29,15,1,-3.0667,-9,22.8000,65,0,1,relevant
9,26,15,-0.6538,-19,19.7308,66,0,1,relevant
44,23,15,-1.1739,-19,15.6087,66,0,1,relevant
22,16,15,-0.8125,-19,18.3125,66,0,1,irrelevant
19,9,7,-3.6667,-19,17.0000,36,0,9,relevant
10,6,7,0.5000,-7,13.1667,25,0,9,relevant
11,4,16,-1.0000,-13,22.5000,39,0,9,irrelevant
32,6,7,-0.3333,-7,11.0000,25,0,9,relevant
9,5,7,-0.4000,-7,13.2000,25,0,9,relevant
0,9,0,-0.8889,-4,11.4444,39,0,10,relevant
0,12,0,-1.1667,-8,13.7500,53,0,10,irrelevant
0,4,0,0.0000,0,2.7500,11,0,10,irrelevant
0,15,0,-5.2000,-25,18.3333,53,0,10,irrelevant
2,5,0,-6.2000,-19,19.6000,36,0,10,irrelevant
21,12,2,-2.5000,-16,20.6667,49,0,10,relevant
20,10,16,-4.9000,-36,15.1000,36,0,10,relevant
19,20,5,-1.1000,-9,18.6000,58,0,10,relevant
17,2,0,0.0000,0,5.5000,11,0,10,relevant
35,10,0,-6.5000,-25,13.6000,46,0,10,relevant
33,2,0,0.0000,0,5.5000,11,0,10,relevant
28,14,16,-2.2143,-9,23.4286,49,0,10,relevant
22,3,0,0.0000,0,0.0000,0,0,10,relevant
36,6,0,-3.3333,-9,21.0000,36,0,10,relevant
31,2,0,0.0000,0,5.5000,11,0,10,relevant
29,2,-1,-2.0000,-3,32.0000,32,32,10,irrelevant
27,4,0,-1.0000,-3,18.7500,32,0,10,relevant
32,2,0,0.0000,0,5.5000,11,0,10,relevant
32,8,0,-5.0000,-23,12.0000,48,0,10,relevant
12,2,0,0.0000,0,5.5000,11,0,10,relevant
16,2,0,0.0000,0,5.5000,11,0,10,relevant
42,2,0,0.0000,0,5.5000,11,0,10,relevant
26,2,0,0.0000,0,5.5000,11,0,10,irrelevant
39,2,0,0.0000,0,5.5000,11,0,10,relevant
22,2,0,0.0000,0,5.5000,11,0,10,relevant
23,20,15,-0.6000,-19,17.2000,66,0,10,relevant
25,5,0,-1.8000,-5,19.6000,35,0,10,relevant
23,2,0,0.0000,0,5.5000,11,0,10,relevant
23,1,0,0.0000,0,0.0000,0,0,10,relevant
29,2,0,0.0000,0,5.5000,11,0,10,relevant
21,2,0,0.0000,0,5.5000,11,0,10,relevant
22,2,0,0.0000,0,5.5000,11,0,10,relevant
25,4,0,0.0000,0,2.7500,11,0,10,relevant
14,1,0,0.0000,0,0.0000,0,0,10,relevant
12,2,0,0.0000,0,5.5000,11,0,10,relevant
2,5,0,-6.0000,-15,16.4000,56,0,9,relevant
21,5,43,7.0000,-8,8.8000,33,0,9,relevant
27,9,0,-3.5556,-16,24.7778,48,0,9,relevant
11,4,43,5.5000,-8,24.5000,46,0,9,irrelevant
19,11,0,-3.3636,-17,15.6364,45,0,9,relevant
17,2,43,17.5000,-8,16.5000,33,0,9,irrelevant
13,6,43,3.0000,-17,10.1667,33,0,9,irrelevant
15,7,0,-3.4286,-11,16.8571,55,0,9,relevant
18,13,2,-4.3846,-19,22.3846,44,0,9,relevant
18,7,4,-2.1429,-23,10.0000,23,0,9,relevant
8,7,0,-1.7143,-8,22.2857,43,0,9,relevant
12,9,0,-1.1111,-8,9.8889,35,0,9,relevant
11,9,43,0.8889,-36,13.3333,36,0,9,irrelevant
4,12,16,-1.9167,-9,22.5000,49,0,9,irrelevant
25,3,43,11.6667,-8,11.0000,33,0,9,relevant
14,9,0,-1.1111,-8,9.8889,35,0,9,irrelevant
3,3,43,11.6667,-8,11.0000,33,0,9,relevant
7,9,0,-1.1111,-8,9.8889,35,0,9,relevant
5,12,11,-0.3333,-8,12.4167,35,0,9,relevant
14,4,43,8.7500,-8,8.2500,33,0,9,relevant
9,4,95,21.7500,-8,11.0000,33,0,9,relevant
16,5,0,-6.0000,-15,16.4000,56,0,9,irrelevant
5,7,0,-2.8571,-16,17.5714,48,0,9,irrelevant
7,3,0,-2.6667,-8,11.0000,33,0,9,relevant
5,5,0,-2.8000,-8,27.0000,48,0,9,relevant
16,8,43,3.5000,-8,13.3750,35,0,9,relevant
18,4,43,8.7500,-8,8.2500,33,0,9,relevant
25,7,16,-3.8571,-36,12.4286,36,0,9,relevant
2,3,0,0.0000,0,3.6667,11,0,9,relevant
12,4,0,-1.0000,-4,12.5000,39,0,9,irrelevant
6,7,13,-0.4286,-9,30.4286,51,0,1,relevant
23,2,-1,-2.0000,-3,32.0000,32,32,1,relevant
21,9,32,3.0000,-11,13.3333,38,0,1,relevant
12,2,-1,-2.0000,-3,32.0000,32,32,1,irrelevant
22,10,7,-1.9000,-9,20.1000,38,0,1,relevant
29,3,0,-2.6667,-5,20.3333,32,0,1,relevant
15,6,0,-1.1667,-5,17.3333,38,0,1,irrelevant
18,6,1,-2.3333,-8,31.3333,58,0,1,relevant
5,6,0,-5.6667,-12,25.6667,38,0,1,relevant
13,13,2,-3.4615,-23,15.0769,52,0,1,relevant
36,4,0,-0.2500,-1,7.5000,30,0,1,relevant
18,14,0,-2.8571,-14,17.5000,59,0,1,irrelevant
11,12,16,-2.5833,-9,26.4167,49,0,1,relevant
10,6,0,-6.6667,-23,14.1667,48,0,1,relevant
23,6,0,0.0000,0,5.6667,34,0,1,relevant
21,8,0,-5.0000,-16,31.6250,57,0,1,relevant
53,9,4,-4.1111,-12,24.3333,38,0,10,relevant
21,7,1,-2.0000,-8,9.1429,25,0,10,irrelevant
37,9,95,4.8889,-12,27.5556,61,0,10,relevant
17,2,4,0.0000,-4,23.0000,24,22,10,relevant
37,31,12,-1.5161,-23,17.0645,50,0,10,relevant
30,8,0,-1.5000,-4,17.7500,46,0,10,relevant
75,10,0,-1.8000,-6,19.7000,53,0,10,relevant
57,7,0,0.0000,0,1.5714,11,0,10,relevant
34,9,3,0.3333,0,2.4444,11,0,10,relevant
63,4,3,0.7500,0,5.5000,11,0,10,relevant
48,5,3,0.6000,0,4.4000,11,0,10,relevant
34,9,16,-3.0000,-36,10.8889,36,0,10,relevant
0,13,95,5.5385,-11,26.0000,46,0,10,relevant
0,11,95,8.3636,-11,25.1818,43,0,10,relevant
0,11,19,-1.6364,-11,28.5455,46,0,10,relevant
0,17,5,-1.5294,-11,18.3529,46,0,10,irrelevant
0,16,95,7.9375,-11,24.2500,46,0,10,relevant
0,15,95,5.5333,-11,25.2667,46,0,10,relevant
0,18,32,0.1667,-11,19.7222,43,0,10,relevant
0,12,19,-1.5000,-11,26.1667,46,0,10,relevant
0,9,0,-2.6667,-11,18.2222,46,0,10,relevant
0,18,48,0.0000,-16,23.6667,49,0,10,relevant
0,21,95,4.1905,-11,20.0952,46,0,10,relevant
0,15,19,-0.4667,-11,25.6667,46,0,10,relevant
0,16,5,-1.1250,-11,18.1875,46,0,10,relevant
0,15,3,-1.8000,-16,14.5333,48,0,10,relevant
0,10,19,-0.9000,-11,25.8000,46,0,10,relevant
0,13,29,1.8462,-16,25.2308,54,0,10,relevant
0,15,29,-0.4667,-16,27.2667,54,0,10,relevant
0,16,29,1.9375,-11,20.3750,54,0,10,relevant
0,18,29,1.1111,-16,20.1667,54,0,10,relevant
0,19,95,2.6842,-11,25.1579,51,0,10,irrelevant
0,8,15,-1.3750,-7,28.2500,45,0,10,relevant
0,13,95,5.0769,-11,25.0769,45,0,10,relevant
0,13,0,-2.3077,-15,16.1538,54,0,10,relevant
0,12,19,-0.7500,-11,25.3333,46,0,10,relevant
0,12,95,7.2500,-11,25.9167,46,0,10,relevant
0,13,19,-0.7692,-11,27.6154,46,0,10,relevant
0,10,19,-0.9000,-11,25.8000,46,0,10,relevant
0,18,19,-1.5556,-16,22.5000,48,0,10,irrelevant
0,5,0,-1.2000,-3,21.6000,35,0,10,relevant
0,26,1,-2.9615,-11,22.0385,43,0,10,relevant
0,21,5,-4.5238,-69,16.5238,69,0,10,relevant
0,11,5,-1.5455,-11,23.5455,46,0,10,relevant
0,21,26,-2.4762,-69,19.7143,69,0,10,relevant
0,15,29,2.5333,-16,25.9333,54,0,10,relevant
0,18,5,-4.2778,-43,25.6111,50,0,10,relevant
0,13,5,-1.9231,-11,21.9231,46,0,10,relevant
0,17,29,1.4706,-16,25.6471,54,0,10,relevant
0,26,19,-0.3846,-16,18.6923,48,0,10,relevant
0,23,14,-1.2174,-16,16.2174,48,0,10,relevant
0,17,19,-3.3529,-43,25.8235,50,0,10,relevant
0,10,19,-1.2000,-11,27.7000,46,0,10,relevant
0,13,95,6.9231,-11,22.4615,46,0,10,irrelevant
0,13,19,-1.1538,-11,26.2308,46,0,10,relevant
0,12,95,7.2500,-11,25.9167,46,0,10,relevant
0,11,0,-2.6364,-11,22.0909,46,0,10,irrelevant
0,14,5,-1.9286,-11,23.1429,46,0,10,relevant
0,16,5,-2.5000,-11,26.0625,46,0,10,relevant
0,16,5,-1.9375,-11,21.1875,46,0,10,relevant
0,7,19,-0.4286,-11,25.0000,43,0,10,relevant
0,12,19,-1.0000,-11,19.2500,43,0,10,relevant
0,12,29,1.1667,-11,29.0833,54,0,10,relevant
0,16,19,-1.1250,-16,21.6875,48,0,10,relevant
0,16,95,5.3125,-11,27.0625,46,0,10,relevant
0,14,15,-1.1429,-11,26.2857,46,0,10,relevant
0,11,15,-1.6364,-11,26.0909,46,0,10,relevant
0,13,15,-1.4615,-11,29.8462,46,0,10,relevant
0,13,95,5.0769,-16,29.9231,49,0,10,relevant
0,15,95,6.2667,-11,25.7333,46,0,10,relevant
0,21,5,-4.3333,-26,24.5238,49,0,10,relevant
0,12,95,10.3333,-11,26.0833,54,0,10,relevant
0,15,95,6.2667,-11,25.7333,46,0,10,relevant
0,10,95,9.8000,-11,24.0000,43,0,10,relevant
0,10,19,-0.9000,-11,25.8000,46,0,10,relevant
0,13,95,7.0769,-11,24.8462,46,0,10,relevant
0,9,19,-1.3333,-11,25.6667,43,0,10,relevant
0,10,2,-3.7000,-11,31.4000,46,0,10,relevant
0,8,19,-0.5000,-11,24.6250,43,0,10,relevant
0,14,95,4.9286,-11,19.9286,43,0,10,relevant
0,14,95,4.9286,-11,26.8571,46,0,10,relevant
0,12,95,7.2500,-11,25.9167,46,0,10,relevant
0,10,19,-0.9000,-11,25.8000,46,0,10,relevant
0,11,95,6.4545,-11,23.0000,46,0,10,irrelevant
0,14,19,-1.0714,-11,28.5000,46,0,10,irrelevant
0,15,95,5.7333,-11,24.0000,46,0,10,relevant
0,10,19,-1.2000,-11,27.7000,46,0,10,relevant
0,18,100,3.6111,-11,14.3889,43,0,10,relevant
0,30,3,-2.0667,-15,20.1333,58,0,10,relevant
0,25,1,-4.8400,-69,17.9200,69,0,10,relevant
0,17,19,-0.9412,-11,17.5294,43,0,10,relevant
0,21,1,-4.7143,-69,15.6190,69,0,10,relevant
0,21,95,4.0476,-11,17.2857,43,0,10,relevant
0,18,95,4.0556,-11,24.6667,46,0,10,relevant
0,19,95,3.9474,-11,19.8421,46,0,10,relevant
0,22,95,4.7273,-11,18.9091,46,0,10,relevant
0,18,95,3.2778,-11,29.2778,46,0,10,relevant
0,22,26,0.5455,-11,17.6818,46,0,10,relevant
0,16,95,4.8125,-11,23.5000,46,0,10,relevant
28,18,0,-2.5000,-9,15.7222,41,0,9,relevant
22,16,16,-3.2500,-9,27.9375,49,0,9,relevant
3,16,2,-1.8750,-13,17.5000,58,0,10,relevant
9,19,4,-1.0000,-11,13.5263,52,0,10,relevant
7,18,2,-1.6111,-11,19.5000,58,0,10,relevant
30,16,2,-3.1250,-20,22.6250,71,0,10,relevant
19,23,2,-1.2174,-11,11.8696,52,0,10,irrelevant
21,20,5,-2.0500,-10,24.1000,84,0,10,relevant
9,20,4,-2.3500,-11,22.7500,52,0,10,relevant
10,18,5,-3.8333,-43,24.4444,58,0,10,relevant
19,19,2,-1.4737,-11,14.3684,52,0,10,relevant
19,18,27,-0.0556,-11,26.0000,58,0,10,relevant
15,18,5,-11.8889,-100,21.1667,100,0,10,relevant
27,19,3,-3.3158,-23,19.4737,53,0,7,relevant
23,19,6,-2.7368,-23,21.4737,60,0,7,relevant
42,21,10,-0.9048,-16,20.5714,55,0,7,relevant
15,17,5,-8.6471,-75,15.2353,75,0,9,irrelevant
15,21,15,-0.1429,-8,16.2857,58,0,9,irrelevant
8,20,91,7.2500,-10,45.8500,98,0,0,irrelevant
7,16,13,-0.3750,-9,25.6250,52,0,9,relevant
12,20,2,-2.4000,-11,21.9000,58,0,9,relevant
40,18,32,-0.3889,-30,13.0000,38,0,9,relevant
8,24,1,-2.3750,-11,20.0417,53,0,9,relevant
11,23,1,-2.0435,-11,16.8261,52,0,9,irrelevant
11,27,15,-2.1111,-11,22.8519,51,0,9,irrelevant
11,16,14,-1.1250,-16,15.3125,48,0,9,irrelevant
32,18,5,-1.8889,-9,20.6667,41,0,9,relevant
14,16,6,-3.6875,-19,24.5000,57,0,9,irrelevant
28,11,4,-0.3636,-6,25.6364,73,0,10,relevant
21,8,1,-1.8750,-6,21.0000,39,8,10,relevant
47,21,61,1.0476,-26,23.1429,66,0,10,relevant
0,14,16,1.7143,-5,37.0714,81,0,9,relevant
39,8,4,-1.7500,-7,27.6250,55,14,10,relevant
22,11,30,3.0000,-10,48.0000,91,35,10,relevant
25,8,0,-1.7500,-3,28.5000,56,25,10,relevant
37,8,1,-8.0000,-42,34.0000,100,10,10,relevant
88,13,5,-0.1538,-4,26.0769,47,0,10,relevant
31,18,9,-1.3333,-24,38.5000,74,0,10,relevant
42,15,100,7.2000,-8,40.3333,94,0,10,relevant
39,11,10,-5.3636,-28,51.2727,94,0,10,relevant
38,7,3,-2.5714,-11,21.4286,56,0,10,relevant
90,25,19,-0.4800,-18,34.6400,93,0,10,relevant
102,18,30,0.0000,-8,29.7222,68,0,10,relevant
23,8,4,0.2500,-3,34.7500,68,14,10,relevant
62,21,48,4.7619,-5,24.4286,66,0,10,relevant
30,11,7,0.3636,-12,31.4545,60,0,10,relevant
227,14,4,1.1429,-1,14.3571,25,3,10,relevant
48,7,11,1.2857,-4,22.1429,42,9,10,relevant
47,20,83,6.9500,-19,26.3000,83,0,10,relevant
2,12,1,-2.2500,-6,21.5000,47,0,9,relevant
45,14,16,2.3571,-2,18.4286,57,0,10,relevant
32,15,15,4.1333,-4,32.1333,83,0,10,relevant
35,17,11,1.7647,-19,31.4706,84,0,10,relevant
12,12,19,2.0833,-6,28.0000,52,0,8,relevant
69,9,5,-0.3333,-3,21.6667,49,7,10,relevant
112,14,78,8.5714,-8,37.2857,87,0,10,relevant
30,11,0,-5.1818,-23,21.1818,63,0,10,relevant
40,11,3,-0.6364,-8,29.4545,60,0,10,relevant
24,13,10,4.0769,-2,29.7692,50,0,6,relevant
40,14,64,4.4286,-16,35.2857,65,0,10,relevant
186,14,7,-1.5714,-31,22.9286,72,0,10,relevant
23,14,76,5.2857,-28,26.2143,61,0,10,relevant
30,2,-7,-3.5000,-7,14.5000,29,29,8,relevant
24,13,6,0.0000,-5,11.9231,32,0,10,relevant
195,14,8,1.2143,-7,44.6429,82,0,0,relevant
36,15,5,1.1333,-3,17.1333,60,0,10,relevant
17,12,11,-1.2500,-42,44.0833,90,0,10,relevant
145,17,10,0.1765,-9,31.6471,71,0,10,relevant
48,8,2,-1.3750,-8,21.5000,56,0,10,relevant
21,11,65,-7.8182,-62,58.1818,100,0,10,relevant
29,19,7,-1.5789,-12,33.5263,97,0,10,relevant
21,7,1,-1.7143,-11,31.1429,74,8,10,relevant
47,20,14,0.2500,-38,31.2500,63,0,10,relevant
22,10,3,-2.5000,-23,23.4000,74,0,10,relevant
45,16,91,-1.3750,-100,43.1875,100,0,10,relevant
52,11,98,2.9091,-94,48.3636,94,0,10,relevant
19,19,16,-2.1053,-16,34.0000,63,0,10,relevant
59,16,4,-2.4375,-41,39.0000,78,0,9,relevant
45,14,16,2.0714,-3,22.0000,47,0,10,relevant
15,14,0,-2.4286,-8,20.5714,42,0,9,relevant
27,7,1,-1.0000,-5,36.5714,91,7,10,relevant
56,12,6,0.0000,-3,15.5833,59,0,10,relevant
48,12,12,2.7500,0,21.8333,42,0,10,relevant
36,13,0,-3.9231,-14,28.2308,84,0,10,relevant
56,12,18,1.7500,-2,26.6667,91,0,10,relevant
28,15,7,-10.0667,-100,37.3333,100,0,10,relevant
25,11,48,5.3636,-18,39.0909,78,0,10,relevant
36,14,23,2.7143,-2,22.0000,69,0,10,relevant
29,13,10,0.2308,-20,31.0769,99,0,10,relevant
297,17,13,1.0588,-19,46.8824,82,0,10,relevant
28,16,2,-3.5000,-13,40.6875,85,15,10,relevant
42,18,20,1.3333,-12,22.3889,68,0,10,relevant
106,20,8,3.7000,0,26.6000,78,0,9,relevant
47,19,100,7.8421,-55,12.2105,55,0,6,relevant
5,22,19,-4.6818,-100,28.3182,100,0,10,relevant
43,32,30,1.0938,-11,12.3750,38,0,8,relevant
37,17,15,2.3529,-3,18.4706,56,0,8,relevant
35,26,58,0.5000,-54,48.2308,100,0,10,relevant
8,20,25,4.8000,-3,44.8500,86,0,0,relevant
11,17,16,-0.7647,-25,49.0000,94,0,10,irrelevant
17,20,92,-0.6000,-53,32.4000,95,0,0,relevant
8,20,1,-5.9000,-61,33.5500,89,0,0,relevant
21,16,11,0.8750,-3,13.9375,48,0,6,irrelevant
22,17,45,1.1765,-18,48.0588,89,0,7,relevant
9,19,6,-3.1579,-18,39.3158,89,0,9,irrelevant
14,16,33,2.5000,-10,36.9375,80,0,10,relevant
45,20,19,-1.2000,-25,18.7000,53,0,10,relevant
12,19,15,1.6842,-4,17.8421,56,0,1,relevant
4,26,54,4.0769,-14,47.2308,95,0,6,relevant
10,17,27,2.3529,-18,59.4118,84,0,0,irrelevant
7,18,36,10.6111,-12,34.2778,92,0,0,relevant
13,17,15,1.7647,-4,16.0588,56,0,1,relevant
0,19,22,-3.5789,-63,46.8421,89,0,7,relevant
29,23,15,2.2609,-4,16.8696,56,0,1,relevant
34,44,30,-0.6136,-100,16.7727,100,0,9,relevant
21,20,19,-2.5000,-55,22.5000,60,0,1,relevant
10,16,73,-4.0000,-68,39.9375,79,0,1,relevant
31,18,19,-2.0556,-55,22.1111,86,0,9,relevant
31,23,83,2.4783,-55,13.6087,55,0,9,relevant
16,26,100,3.8462,-3,13.2308,60,0,9,relevant
22,19,14,0.6316,-5,11.3158,57,0,9,relevant
44,17,19,-1.9412,-45,13.2353,45,0,8,relevant
118,18,75,2.3333,-100,19.1667,100,0,10,relevant
107,45,23,-0.1333,-55,15.8000,55,0,10,relevant
136,26,100,3.8462,-25,15.4615,41,0,10,relevant
26,18,8,-2.7222,-22,42.1667,93,0,5,relevant
33,18,11,-5.4444,-100,19.0000,100,0,10,relevant
38,25,57,7.0000,-8,51.0000,82,0,10,relevant
92,25,19,-3.0000,-52,36.3600,85,0,10,relevant
21,20,100,6.3000,-13,34.1500,83,0,7,relevant
36,18,13,3.6111,-7,52.8333,88,0,10,relevant
56,19,100,3.4211,-46,42.7368,77,0,7,relevant
78,20,29,0.3000,-41,45.2000,81,0,10,relevant
12,16,57,7.0625,-12,50.8125,92,0,7,relevant
22,18,61,4.8889,-5,37.5000,81,0,10,relevant
33,22,18,-0.9545,-23,56.5455,85,0,7,relevant
21,22,13,4.0909,-7,49.5455,79,0,7,relevant
16,16,22,-1.0625,-55,57.8125,80,0,10,relevant
22,17,3,-4.4118,-15,39.9412,86,0,10,relevant
35,19,95,11.2632,-12,30.6842,85,0,7,relevant
36,19,19,1.4211,-4,12.6842,42,0,9,relevant
22,16,14,-1.7500,-28,30.0625,84,0,10,relevant
33,16,18,-0.8750,-28,21.5625,57,0,9,relevant
22,18,31,1.3889,-15,30.9444,77,0,6,relevant
65,23,16,-0.0870,-50,44.4348,84,0,10,relevant
